,sequence,translation,sentiment,score
5054,κανδυς,a Median cloak with sleeves,Disgust,0.7075251936912537
5055,κανουν,a basket of reed,Trust,0.600913405418396
5056,κανης,a mat of reeds,Trust,0.37376850843429565
5057,κᾰνηφορια,the office of,Disgust,0.676074743270874
5058,κανθᾰρος,a Naxian boat,Disgust,0.6536261439323425
5059,κανθηλια,the panniers,Disgust,0.9154567122459412
5060,κανθηλιος,a large sort of ass,Fear,0.6318801045417786
5061,κανθων,a pack-ass,Disgust,0.2773575186729431
5062,κανναβις,hemp,Disgust,0.7912953495979309
5063,καννᾰβος,,Fear,0.8214138746261597
5064,καννη,a reed,Disgust,0.8883050084114075
5065,κᾰνονισμα,,Disgust,0.7084935307502747
5066,κᾰνονις,a ruler,Disgust,0.948467493057251
5067,κανωπος,Canopus,Disgust,0.41720280051231384
5068,κᾰνων,any straight rod,Trust,0.8187557458877563
5069,καπετος,"a ditch, trench",Disgust,0.8850823640823364
5070,κᾰπηλεια,"retail trade, tavern-keeping",Disgust,0.6245834827423096
5071,κᾰπηλειον,the shop of a,Disgust,0.5585033297538757
5072,κᾰπηλις,,Disgust,0.9666128158569336
5073,καπηλος,"a retail-dealer, huckster, hawker, peddlar, higgler",Joy,0.3902660608291626
5074,καπη,a crib,Joy,0.9480583667755127
5075,καπιθη,a measure containing two,Disgust,0.4215012490749359
5076,καπνη,,Joy,0.4898679256439209
5077,καπνισμα,incense,Disgust,0.8449884653091431
5078,καπνοδοχη,a smoke-receiver,Disgust,0.5953630208969116
5079,καπνος,smoke,Disgust,0.7191440463066101
5080,καππαδοκαι,the Cappadocians,Joy,0.6205156445503235
5081,καππᾰρις,the caper-plant,Joy,0.5695288777351379
5082,καπριος,a wild boar,Joy,0.8853660821914673
5083,καπρος,"the boar, wild boar",Joy,0.3991377651691437
5084,καρᾰβος,the stag-beetle,Fear,0.8614681959152222
5085,κᾰρακαλλον,a hood,Joy,0.5966677665710449
5086,κᾰρᾱνιστηρ,"beheading, capital",Fear,0.8853474855422974
5087,κᾰρᾱνιστης,,Fear,0.8268017172813416
5088,καρανον,,Joy,0.5096026659011841
5089,καρανος,a chief,Fear,0.48616838455200195
5090,κᾰρα,the head,Fear,0.34467417001724243
5091,καρβατιναι,"shoes of undressed leather, brogues",Fear,0.8328530788421631
5092,καρδᾰμον,cress,Joy,0.8433123230934143
5093,κρᾰδιη,the heart,Fear,0.550017774105072
5094,καρδιογνωστα,knower of hearts,Joy,0.5100867748260498
5095,καρδοπος,a kneading-trough,Disgust,0.4535885751247406
5096,καρανον,the head,Joy,0.5096026659011841
5097,κᾱρινη,a Carian woman,Joy,0.7550255060195923
5098,κᾱρις,a shrimp,Joy,0.7803357839584351
5099,καρκινον,a crab,Disgust,0.5602057576179504
5100,καρκῐνοχειρες,with crab's claws for hands,Disgust,0.9669564366340637
5101,καρνεα,a festival held in honour of Apollo,Joy,0.33851999044418335
5102,κραπαθος,Carpathus,Sadness,0.8687245845794678
5103,καρπαια,a mimic dance,Joy,0.9552966356277466
5104,καρ,a Carian,Joy,0.5832939743995667
5105,καρ,"hair cut off, a lock of hair",Joy,0.5832939743995667
5106,καρπος,fruit,Joy,0.8984156250953674
5107,καρπος,the wrist,Joy,0.8984156250953674
5108,καρποφυλαξ,watcher of fruit,Joy,0.8672666549682617
5109,καρπωσις,use,Joy,0.9388810396194458
5110,καρτερημα,an act of patience,Fear,0.9054294228553772
5111,καρτερησις,"a bearing patiently, patience",Trust,0.9859020709991455
5112,καρτερια,"patient endurance, patience",Trust,0.840796709060669
5113,καρτεροχειρ,strong-handed,Fear,0.9456972479820251
5114,καρτος,"strength, vigour, courage",Surprise,0.45073017477989197
5115,κᾰρῠατις,a place in Laconia,Joy,0.6339851021766663
5116,κᾰρῡκη,"a Persian dish, composed of blood and rich spices",Joy,0.7033733129501343
5117,κᾰρῠοναυτης,one who sails in a nut-shell,Disgust,0.8729602098464966
5118,καρῠον,nut,Joy,0.9094849228858948
5119,καρφη,"dry grass, hay",Disgust,0.7800962924957275
5120,καρφιτης,built of dry straws,Fear,0.6037713885307312
5121,καρφος,a dry stalk,Disgust,0.6620188355445862
5122,καρχᾰροδων,,Joy,0.940269410610199
5123,καρχηδων,Carthage,Disgust,0.5966390371322632
5124,καρχησιον,a drinking-cup,Joy,0.6774548292160034
5125,κᾰσαλβας,"a courtesan, harlot",Disgust,0.3355376422405243
5126,κασα,a carpet,Joy,0.46279212832450867
5127,κᾰσια,cassia,Fear,0.7557734847068787
5128,κᾰσιγνητη,a sister,Anger,0.35700178146362305
5129,κᾰσιγνητος,a brother,Surprise,0.25603559613227844
5130,κασις,a brother,Fear,0.5022682547569275
5131,κασσῐτεριδες,the Cassiterides,Disgust,0.4817529022693634
5132,καττιτερος,tin,Joy,0.6565706133842468
5133,καττυμ,anything stitched,Joy,0.6849701404571533
5134,καστᾰλια,,Joy,0.43466660380363464
5135,καστοριδες,hounds,Anticipation,0.5847994685173035
5136,καστωρ,Castor,Fear,0.45982974767684937
5137,καστωρ,the beaver,Fear,0.45982974767684937
5138,καταβασμος,a descent,Fear,0.5084101557731628
5139,καταβᾰσις,"a going down, way down, descent",Fear,0.6835088133811951
5140,καταβασμος,,Fear,0.5084101557731628
5141,καταβοη,an outcry against,Fear,0.5727092027664185
5142,καταβοησις,a crying out against,Fear,0.9339475035667419
5143,καταβολη,a throwing,Joy,0.9409267902374268
5144,καταγγελευς,,Disgust,0.8810868263244629
5145,καταγγελια,proclamation,Disgust,0.7857899069786072
5146,καταγελα,Gela,Disgust,0.8006748557090759
5147,καταγελως,"mockery, derision, ridicule",Disgust,0.9798399806022644
5148,καταγμα,wool drawn,Trust,0.9701584577560425
5149,καταγνωσις,"a thinking ill of, a low",Fear,0.8885568976402283
5150,κατᾰγωγη,a bringing down from,Joy,0.7316060662269592
5151,κατᾰγωγιον,"a place to lodge in, an inn, hotel",Joy,0.4272458851337433
5152,καταδεσμος,"a tie, band: a magic knot",Joy,0.7921786904335022
5153,καταδῐκη,judgment given against one: the damages awarded,Disgust,0.5303070545196533
5154,καταδουλωσις,"enslavement, subjugation",Disgust,0.9394965767860413
5155,καταδουποι,the Cataracts,Disgust,0.7584591507911682
5156,καταδρομη,"an inroad, raid",Disgust,0.5951889157295227
5157,καταδρυμμα,a tearing,Joy,0.43024760484695435
5158,καταδῠσις,"a going down into, descent",Anticipation,0.4408904016017914
5159,καταζευξις,a yoking together,Fear,0.7507697939872742
5160,καταθελξις,enchantment,Trust,0.7839896082878113
5161,καταιβᾰσις,,Joy,0.8751242160797119
5162,καταβατα,as descending in thunder and lightning,Fear,0.9111359119415283
5163,καταινεσις,an agreement: a betrothal,Joy,0.8200160264968872
5164,καταισχυντηρ,a dishonourer,Disgust,0.6663843393325806
5165,καταιτυξ,a low helmet,Disgust,0.9394296407699585
5166,κατακεκρακτης,"one who cries down, a bawler",Disgust,0.7334614992141724
5167,κατακλεις,"an instrument for fastening doors, a key",Fear,0.9131730794906616
5168,κατακλῐσις,a making,Joy,0.5591769814491272
5169,κατακλυσμος,"a deluge, inundation",Surprise,0.9388182759284973
5170,κατακομῐδη,a bringing down to the sea-shore for exportation,Joy,0.7123481631278992
5171,κατᾰκονα,destruction,Joy,0.5552653670310974
5172,κατακρῐμα,"condemnation, judgment",Disgust,0.6470011472702026
5173,κατακρῠφη,concealment: a subterfuge,Disgust,0.8665269017219543
5174,καταλᾰλια,"evil report, slander",Joy,0.9733997583389282
5175,καταλᾰλος,a slanderer,Joy,0.9479201436042786
5176,καταλειψις,a leaving behind,Disgust,0.6945370435714722
5177,καταληψις,a seizing,Fear,0.4340018928050995
5178,καταλλᾰγη,exchange,Disgust,0.5776469111442566
5179,καταλογος,"an enrolment, register, list, catalogue",Disgust,0.6646576523780823
5180,καταλοχισμος,distribution into bodies,Disgust,0.7749982476234436
5181,καταλῠμα,"an inn, lodging",Joy,0.8980947136878967
5182,καταλῠσις,"a dissolving, dissolution",Disgust,0.5350705981254578
5183,καταμεμψις,"a blaming, finding fault",Joy,0.7532926201820374
5184,καταμῠσις,a closing of the eyes,Joy,0.4722250699996948
5185,καταναθεμα,a curse,Joy,0.766015350818634
5186,κατανοησις,observation: means of observing,Joy,0.983667254447937
5187,κατανυξις,"stupefaction, slumber",Disgust,0.9155324101448059
5188,καταπαυμα,a means of stopping,Joy,0.6824566125869751
5189,καταπαυσις,"a putting to rest: a putting down, deposing",Joy,0.9032036662101746
5190,καταπειρᾱτηρια,a sounding-line,Disgust,0.8743983507156372
5191,καταπετασμα,"a curtain, veil",Fear,0.7144647240638733
5192,καταπλαστυς,,Disgust,0.8085363507270813
5193,καταπληξις,"amazement, consternation",Surprise,0.5775629281997681
5194,καταπληξ,"stricken with amazement, astounded",Disgust,0.6190087795257568
5195,καταπλους,"a sailing down to land, a putting ashore, putting in",Joy,0.3298480212688446
5196,καταπλῠσις,a bathing in water,Fear,0.7727949023246765
5197,καταπνοη,a blowing,Fear,0.7006863951683044
5198,καταποντιστης,one who throws into the sea,Disgust,0.7410977482795715
5199,καταπῡγοσυνη,brutal lust,Fear,0.4658212661743164
5200,καταπῡγων,a lewd fellow,Surprise,0.3523199260234833
5201,καταρη,a curse,Fear,0.8423939943313599
5202,καταργμα,the first offerings,Joy,0.616185188293457
5203,κατᾰρακτης,down-rushing,Disgust,0.8716727495193481
5204,καταρρους,"a running from the head, a catarrh",Fear,0.3581083416938782
5205,καταρρωξ,"jagged, broken",Fear,0.45335403084754944
5206,καταρσις,a landing-place,Joy,0.52691251039505
5207,καταρτῐσις,restoration,Trust,0.9573712944984436
5208,καταρτιστηρ,"one who restores order, a mediator",Fear,0.9543148875236511
5209,κατασκᾰφη,"a rasing to the ground, destruction",Fear,0.7953616976737976
5210,κατασκευασμ,that which is prepared,Fear,0.6531456708908081
5211,κατασκευασμος,contrivance,Trust,0.567463755607605
5212,κατασκευη,preparation,Disgust,0.40139123797416687
5213,κατασκηνωμα,"a covering, veil",Fear,0.9394000172615051
5214,κατασκηνωσις,an encamping,Fear,0.9324998259544373
5215,κατασκοπη,"a viewing closely, spying",Disgust,0.5741165280342102
5216,κατασκοπος,"one who keeps a look out, a scout, spy",Disgust,0.9715177416801453
5217,κατασπεισις,self-devotion,Anger,0.665446400642395
5218,καταστᾰσις,"a settling, appointing, appointment, institution",Fear,0.48061707615852356
5219,καταστατης,"an establisher, restorer",Anger,0.42205241322517395
5220,καταστεγασμα,a covering,Fear,0.8783472776412964
5221,καταστημα,a condition,Joy,0.6439581513404846
5222,καταστροφη,an overturning,Joy,0.39737844467163086
5223,καταστρωμα,that which is spread over,Fear,0.734054684638977
5224,κατατομη,"abscission, concision",Joy,0.926612377166748
5225,καταυγασμος,a shining brightly,Fear,0.6397475600242615
5226,καταφευξις,flight for refuge,Disgust,0.6666083931922913
5227,καταφθορα,"destruction, death",Anger,0.6776782274246216
5228,καταφρονημα,contempt,Disgust,0.5640468001365662
5229,καταφρονησις,"contempt, disdain",Anger,0.8731786608695984
5230,καταφρονητης,a despiser,Anger,0.7698726058006287
5231,καταφῠγη,"a refuge, place of refuge",Joy,0.5377413630485535
5232,καταχαρμα,a mockery,Joy,0.9710513949394226
5233,καταχειροτονια,a vote of condemnation,Fear,0.9626289010047913
5234,καταχηνη,"derision, mockery",Fear,0.7641000151634216
5235,καταχυσμ,"that which is poured over, sauce",Fear,0.8813667297363281
5236,κατεγγῠη,bail,Disgust,0.4586462080478668
5237,κατευγμα,vows,Disgust,0.9527974724769592
5238,κατευναστης,"one who conducts to bed, a chamberlain",Joy,0.9423719644546509
5239,κατευχη,"a prayer, vow",Disgust,0.8928357362747192
5240,κατηγορημα,"an accusation, charge",Disgust,0.4685050845146179
5241,κατηγοριᾱ,"an accusation, charge",Joy,0.37731894850730896
5242,κατηλιψ,the upper story,Disgust,0.36854439973831177
5243,κατηλῠσις,"a going down, descent",Disgust,0.7102756500244141
5244,κατηφιη,"dejection, sorrow, shame",Fear,0.5811787247657776
5245,κατηφιη,,Fear,0.5811787247657776
5246,κατηφων,one who causes grief,Joy,0.6089873313903809
5247,κατοικησις,a settling in,Fear,0.5275912284851074
5248,κατοικητηριον,"a dwelling-place, abode",Disgust,0.3902146518230438
5249,κατοικια,"a settlement, colony: the foundation of a colony",Fear,0.6884779334068298
5250,κατοικῐσις,"a planting with inhabitants, foundation of a state, colonisation",Joy,0.8107000589370728
5251,κατοικος,a settler,Disgust,0.3451283276081085
5252,κατοικτῐσις,compassion,Joy,0.7095047831535339
5253,κατοκωχη,"a being possessed, possession",Joy,0.5682377815246582
5254,κατοπτα,"a spy, scout",Fear,0.7394187450408936
5255,κατοπτρον,a mirror,Joy,0.4648998975753784
5256,κατοργας,celebrating orgies,Disgust,0.9402230381965637
5257,κατορθωσις,a setting straight: successful accomplishment,Joy,0.9305253624916077
5258,κατοχη,"a holding fast, detention",Fear,0.684878408908844
5259,κατωμοσια,an accusation on oath,Disgust,0.9264350533485413
5260,κατωρῠξ,sunk,Disgust,0.6647835373878479
5261,καυκᾰσος,Mt. Caucasus,Fear,0.9392256140708923
5262,καυλομυκητες,stalk-fungi,Disgust,0.9263882040977478
5263,καυλος,the shaft,Disgust,0.7907877564430237
5264,καυμ,burning heat,Joy,0.9556533098220825
5265,καυνακης,a thick cloak,Disgust,0.8547930121421814
5266,καυσις,a burning,Fear,0.7832828760147095
5267,καυσος,burning heat.,Fear,0.8667623996734619
5268,καυστειρᾰ,"burning hot, raging",Joy,0.36389243602752686
5269,καυστηριον,,Fear,0.8445165157318115
5270,καυσων,burning heat,Fear,0.3388807773590088
5271,καυτηριον,a branding iron,Fear,0.6612687110900879
5272,καυτηρ,a burner,Fear,0.46309205889701843
5273,καυτης,,Disgust,0.8294253945350647
5274,καυχημα,"a boast, vaunt",Disgust,0.9707481861114502
5275,καυχη,,Disgust,0.911861002445221
5276,καυχησις,reason to boast,Disgust,0.5211936235427856
5277,κᾰχασμος,,Disgust,0.9240033626556396
5278,κᾰχεξια,a bad habit of body,Disgust,0.9457415342330933
5279,καχληξ,a pebble,Disgust,0.661088228225708
5280,κᾰχορμῐσια,unlucky harbourage,Disgust,0.9230153560638428
5281,καχρῠς,parched barley,Disgust,0.9096933603286743
5282,κεβληπῠρις,"the redcap, redpoll",Fear,0.7571837902069092
5283,κεγχροβολοι,millet-throwers,Disgust,0.9452860355377197
5284,κεγχρος,millet,Sadness,0.5153847336769104
5285,κεγχρωματα,things of the size of millet-grains,Disgust,0.8943850994110107
5286,κεδρια,cedar resin,Disgust,0.8391100764274597
5287,κεδρος,the cedar-tree,Disgust,0.7719050049781799
5288,κειμηλιον,"anything stored up as valuable, a treasure, heirloom",Joy,0.7608457207679749
5289,κειμηλιον,"anything stored up as valuable, a treasure, heirloom",Joy,0.7608457207679749
5290,κειρια,the cord,Disgust,0.8763173222541809
5291,κεκραγμα,"a scream, cry",Surprise,0.3574606478214264
5292,κεκραγμος,,Fear,0.7071483731269836
5293,κεκραχθ,a bawler,Surprise,0.6397379636764526
5294,κεκροψ,"Cecropian, Athenian",Fear,0.8262842297554016
5295,κεκρυφᾰλος,a woman's head-dress of net,Fear,0.7895629405975342
5296,κελᾰδημα,a rushing sound,Disgust,0.45029786229133606
5297,κελᾰδητις,loud-sounding,Disgust,0.881368100643158
5298,κελᾰδος,"a noise as of rushing waters: a loud noise, din, clamour",Disgust,0.7475005984306335
5299,κελαινοχρως,black-coloured,Fear,0.5676220059394836
5300,κελαινωπ,"black-faced, swarthy, gloomy",Joy,0.9455179572105408
5301,κελαινωψ,,Fear,0.7908688187599182
5302,κελεβη,"a cup, jar, pan",Fear,0.6196404099464417
5303,κελεοντες,the beams in the upright loom,Fear,0.8680794835090637
5304,κελευθητης,a wayfarer,Fear,0.9532970786094666
5305,κελευθοπορος,a wayfarer,Fear,0.6970027089118958
5306,κελευμ,"a road, way, path, track",Fear,0.8612594604492188
5307,κελευσμος,"an order, command",Fear,0.6848276257514954
5308,κελευσμοσυνη,,Fear,0.9794822335243225
5309,κελευστα,the signalman,Fear,0.9494127035140991
5310,κελεων,,Anger,0.40116649866104126
5311,κελης,"a courser, riding-horse",Anger,0.854595422744751
5312,κελητιον,,Fear,0.8524404168128967
5313,κελτις,"Celtic, Gallic",Fear,0.8636157512664795
5314,κελτοι,the Kelts,Fear,0.6846943497657776
5315,κελυφᾰνον,,Fear,0.4626627564430237
5316,κελῡφος,"a sheath, case, pod, shell",Disgust,0.5779609084129333
5317,κελωρ,son,Fear,0.8635428547859192
5318,κεμας,"a young deer, a pricket",Joy,0.5067120790481567
5319,κενανδρια,"lack of men, dispeopled state",Disgust,0.9553992748260498
5320,κενεων,"the hollow below the ribs, the flank",Disgust,0.82438725233078
5321,κενοδοντις,toothless,Disgust,0.988842248916626
5322,κενοτᾰφιον,"an empty tomb, cenotaph",Disgust,0.9837188124656677
5323,κενοτης,"emptiness, vanity",Disgust,0.9735098481178284
5324,κενοφροσυνη,emptiness of mind,Disgust,0.9829680323600769
5325,κενοφωνια,"vain talking, babbling",Disgust,0.9852810502052307
5326,κενταυριδης,of,Trust,0.3210133910179138
5327,κενταυρομαχια,a battle of Centaurs,Disgust,0.9756729602813721
5328,κενταυρος,a Centaur,Joy,0.8144832849502563
5329,κεντρον,any sharp point,Fear,0.5025686025619507
5330,κεντρων,one that bears the marks of the,Joy,0.5937550663948059
5331,κεντῠριων,,Disgust,0.6855981945991516
5332,κεντωρ,"a goader, driver",Fear,0.935929000377655
5333,κενωσις,an emptying,Disgust,0.9358599781990051
5334,κεπφος,a booby,Disgust,0.5471564531326294
5335,κεραιη,any thing projecting like a horn; a yard-arm,Disgust,0.6025411486625671
5336,κερᾰιστης,"a ravager, robber",Fear,0.5150586366653442
5337,κερᾰμεια,the potter's art,Disgust,0.7629608511924744
5338,κεραμεικος,the potter's quarter,Joy,0.5305575132369995
5339,κερᾰμηιον,a potter's work-shop,Disgust,0.8155814409255981
5340,κεραμεως,,Disgust,0.7216671109199524
5341,κερᾰμευς,a potter,Disgust,0.7521294355392456
5342,κερᾰμιον,"an earthenware vessel, a jar",Disgust,0.7089829444885254
5343,κερᾰμις,a roof-tile,Disgust,0.57194983959198
5344,κερᾰμος,"potter's earth, potter's clay",Disgust,0.7014038562774658
5345,κερας,the horn of an animal,Disgust,0.8999334573745728
5346,κεραστα,horned,Disgust,0.6739834547042847
5347,ῑη,the carob,Joy,0.6854655742645264
5348,κερατια,St. John's bread,Disgust,0.9579121470451355
5349,κερᾱτιον,,Fear,0.6190831661224365
5350,κερᾱτων,made of horns,Disgust,0.41500335931777954
5351,κεραυνοβροντα,the lightener and thunderer,Fear,0.7762579321861267
5352,κεραυνομαχης,fighting with thunder,Anger,0.5579977035522461
5353,κεραυνος,a thunderbolt,Disgust,0.41693374514579773
5354,κερβερος,Cerberus,Joy,0.5672193169593811
5355,κερδος,"gain, profit, advantage",Disgust,0.8465821146965027
5356,κερδοσυνη,"cunning, craft",Disgust,0.9182220101356506
5357,κερδω,the wily one,Sadness,0.38116469979286194
5358,κερκῐδοποιικη,the art of the shuttle-maker,Disgust,0.4188551902770996
5359,κερκις,the rod,Joy,0.8675662279129028
5360,κερκος,the tail,Joy,0.5823883414268494
5361,κερκουρος,"a light vessel, boat",Fear,0.49329355359077454
5362,κερκῡρα,Corcyra,Disgust,0.41564035415649414
5363,κερκωψ,the Cercopes,Joy,0.6679721474647522
5364,κερμα,a slice,Joy,0.6707379817962646
5365,κερμᾰτιον,,Joy,0.4608984887599945
5366,κερμᾰτιστης,a money-changer,Disgust,0.4842332601547241
5367,κερνος,a large earthen dish,Joy,0.5550799369812012
5368,κεροβατης,"horn-footed, hoofed",Joy,0.9446517825126648
5369,κεροβοας,horn-sounding,Joy,0.4645248055458069
5370,κεροιαξ,a rope belonging to the sailyards,Disgust,0.7045532464981079
5371,κερουχις,,Joy,0.7263046503067017
5372,κερτομησις,"jeering, mockery",Joy,0.937981128692627
5373,κερτομιη,"jeering, mockery",Disgust,0.9512819647789001
5374,κερχνη,a,Joy,0.37418854236602783
5375,κεστρα,a fish,Fear,0.5660539269447327
5376,κευθμος,,Disgust,0.4861271381378174
5377,κευθμων,"a hiding place, hole, corner",Disgust,0.42332926392555237
5378,κευθος,the depths,Fear,0.9308282136917114
5379,κεφᾰλαδιον,,Disgust,0.5766564011573792
5380,κεφαλαιωμα,the sum total,Disgust,0.5865654349327087
5381,κεφᾰλαλγια,head-ache,Disgust,0.7074604630470276
5382,κεφᾰλη,the head,Fear,0.4745657742023468
5383,κεφᾰλινος,a sea-fish,Fear,0.8549877405166626
5384,κεφᾰλιον,,Fear,0.7191954255104065
5385,κεφᾰλις,part of a shoe,Disgust,0.4436874985694885
5386,κεως,Ceos,Fear,0.893869161605835
5387,κηδεια,"connexion by marriage, alliance",Joy,0.9244732856750488
5388,κηδεμονευς,,Disgust,0.7943369150161743
5389,κηδεμονια,"care, solicitude",Joy,0.9361118674278259
5390,κηδεμων,one who is in charge,Disgust,0.5537897348403931
5391,κηδεσθ,a connexion by marriage,Joy,0.9624380469322205
5392,κηδεστια,connexion by marriage,Disgust,0.8751590847969055
5393,κηδευμ,connexion,Joy,0.9777103066444397
5394,κηδευτης,,Joy,0.9467106461524963
5395,κηδος,care for,Joy,0.7693020701408386
5396,κηθαριον,a vessel into which the,Joy,0.9317861795425415
5397,κηκις,"anything oozing forth, ooze",Disgust,0.6753132939338684
5398,κηληθμος,"enchantment, fascination",Fear,0.45199987292289734
5399,κηλημα,"a magic charm, spell",Disgust,0.6631013751029968
5400,κηλα,a tumor,Joy,0.74677973985672
5401,κηλησις,"an enchanting, fascination",Disgust,0.6151273846626282
5402,κηλητης,one who is ruptured,Disgust,0.5620298385620117
5403,κηλῑς,"a stain, spot, defilement",Disgust,0.8853954076766968
5404,κηλον,"a shaft, an arrow",Disgust,0.47971782088279724
5405,κηλων,a swipe,Disgust,0.9514452219009399
5406,κημος,a muzzle,Fear,0.814642071723938
5407,κηνσος,the tax,Disgust,0.7531298995018005
5408,κηξ,the tern,Fear,0.9462302923202515
5409,κηπευμα,a garden-flower,Disgust,0.7628437280654907
5410,κηπευς,a gardener,Disgust,0.9193941354751587
5411,κηπιον,a parterre,Disgust,0.8764208555221558
5412,κηπος,"a garden, orchard, plantation",Joy,0.8405250310897827
5413,κηπουρος,"keeper of a garden, a gardener.",Disgust,0.9337424039840698
5414,κηριοκλεπτης,stealer of honeycombs,Disgust,0.9815571308135986
5415,κηριον,a honeycomb,Fear,0.8677605986595154
5416,κηροδετης,,Fear,0.9684047102928162
5417,κηρος,bees-wax,Fear,0.9296236634254456
5418,κηροτεχνης,a modeller in wax,Fear,0.9438380599021912
5419,κηροχιτων,clad in wax,Fear,0.9219539165496826
5420,κηρ,the goddess of death,Fear,0.9201772212982178
5421,κηρ,the heart,Fear,0.9201772212982178
5422,κηρυγμ,"that which is cried by a herald, a proclamation, public notice",Fear,0.8075486421585083
5423,κηρυκηιη,the office of herald,Fear,0.42362871766090393
5424,κηρυκηιον,a herald's wand,Joy,0.869446337223053
5425,κηρυκευμα,"a proclamation, message",Disgust,0.8041431903839111
5426,κηρυλος,the halcyon.,Disgust,0.8547123074531555
5427,κηρῠξ,"a herald, pursuivant, marshal, public messenger",Fear,0.6590980887413025
5428,κητος,any sea-monster,Disgust,0.5510960817337036
5429,κηφην,a drone,Disgust,0.7970417737960815
5430,κηφῑσος,the Cephisus,Joy,0.9780834317207336
5431,κιβδηλιη,"adulteration, trickery, dishonesty",Disgust,0.9708771705627441
5432,κιβδος,"dross, alloy.",Disgust,0.5680650472640991
5433,κιβῐσις,"a pouch, wallet",Disgust,0.596679151058197
5434,κῐβωτιον,,Surprise,0.3029751479625702
5435,κῑβωτος,"a wooden box, chest, coffer",Fear,0.8309891819953918
5436,κιγκλις,the latticed gates,Disgust,0.5135858654975891
5437,κιγκλος,wagtail,Disgust,0.7988293766975403
5438,κῐθαρη,guitar),Disgust,0.553505003452301
5439,κῐθαρῐσις,a playing on the cithara,Disgust,0.874957263469696
5440,κῐθαρισμα,"that which is played on the cithara, a piece of music for it",Disgust,0.7851501107215881
5441,κῐθᾰρις,,Disgust,0.890358030796051
5442,κῐθᾰριστης,a player on the cithara,Disgust,0.8605523705482483
5443,κῐθᾰριστυς,the art of playing the cithara,Disgust,0.6941887140274048
5444,κῐθᾰρωδια,a singing to the cithara,Disgust,0.80801922082901
5445,κῐθᾰρωδος,"one who plays and sings to the cithara, a harper",Joy,0.5765120387077332
5446,κικιννος,a ringlet,Fear,0.5947300791740417
5447,κικι,the castor berry,Fear,0.33330273628234863
5448,κικυννα,Cicynna,Surprise,0.3152675926685333
5449,κικυς,"strength, vigour",Fear,0.5777423977851868
5450,κῐλιξ,a Cilician,Disgust,0.7725698947906494
5451,κιλλιβας,a three-legged stand,Joy,0.8154842853546143
5452,κιλλος,an ass.,Surprise,0.5828431844711304
5453,κιμβιξ,a niggard,Fear,0.6531357765197754
5454,κιμμεριοι,the Cimmerians,Joy,0.9798054099082947
5455,κῐμωλια,Cimolian earth,Disgust,0.8154740929603577
5456,κῐναβρα,the rank smell of a he-goat,Fear,0.6130228042602539
5457,κῐναδος,a fox,Disgust,0.5828099846839905
5458,κῐνᾰθισμα,"motion, rustling",Disgust,0.9692240357398987
5459,κῐναιδια,lust,Anger,0.4753665030002594
5460,κῐναιδος,,Joy,0.42008665204048157
5461,κινδυνευμα,"a risk, hazard, venture, bold enterprise",Fear,0.9643868207931519
5462,κινδυνευτης,"a daring, venturesome person",Fear,0.9959089756011963
5463,κινδῡνος,"a danger, risk, hazard, venture, enterprise",Fear,0.6310951113700867
5464,κῑνηθμος,motion,Sadness,0.6375423669815063
5465,κῑνημα,"a motion, movement",Joy,0.8314751386642456
5466,κινησις,"movement, motion",Joy,0.4678587317466736
5467,κῑνητηρ,,Disgust,0.5615444779396057
5468,κινητα,"one that sets agoing, an author",Joy,0.4820387363433838
5469,κῐναμωμον,cinnamon,Disgust,0.751359760761261
5470,κινυγμ,anything moved about,Fear,0.9454256892204285
5471,κῑοκρᾱνον,the capital of a column,Fear,0.5876128673553467
5472,κιρκη,Circe,Fear,0.6588908433914185
5473,κιρκος,hawk,Joy,0.6018043160438538
5474,κισηρις,the pumice-stone,Disgust,0.9050499796867371
5475,κις,a worm in wood,Disgust,0.7142966389656067
5476,κιττᾰ,the jay,Disgust,0.4454842805862427
5477,κισσηρις,,Disgust,0.825899600982666
5478,κισσοκομης,ivy-crowned,Joy,0.6292904615402222
5479,κιττος,ivy,Joy,0.8518855571746826
5480,κισσυβιον,a rustic drinking-cup,Disgust,0.8381550908088684
5481,κιστη,"a box, chest",Joy,0.33931148052215576
5482,κιστις,,Fear,0.2893839478492737
5483,κιχηλα,,Disgust,0.4741213321685791
5484,κιχλη,a thrush,Disgust,0.8934807777404785
5485,κιων,a pillar,Fear,0.4826749563217163
5486,κλαγγη,any sharp sound,Anger,0.3672665059566498
5487,κλαδιον,,Joy,0.5415212512016296
5488,κλας,a young slip,Disgust,0.5191385746002197
5489,κλαιστρον,,Fear,0.5721916556358337
5490,κλαξ,,Joy,0.5453010201454163
5491,κλᾰσῐβωλαξ,breaking clods,Fear,0.6898535490036011
5492,κλασις,a breaking,Joy,0.8693087100982666
5493,κλασμα,"that which is broken off, a fragment, morsel",Surprise,0.44817212224006653
5494,κλαυθμος,a weeping,Disgust,0.6652519106864929
5495,κλαυθμῠρισμος,a crying like a child,Disgust,0.7085954546928406
5496,κλαυμα,"a weeping, wailing",Sadness,0.38109636306762695
5497,κλαυσιγελως,smiles mixed with tears,Disgust,0.5045957565307617
5498,κλειδιον,a little key,Joy,0.308076411485672
5499,κλειθρια,a keyhole;,Disgust,0.9820287227630615
5500,κληθρον,a bar,Joy,0.3557519018650055
