sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,same sentiment,confidence diff (enhanced - original)
ομηριδαι,the Homerids,Disgust,0.8092626929283142,Disgust,0.92562073469162,True,0.11635804176330578
ομηρος,Homer;,Disgust,0.411295622587204,Disgust,0.8463221192359924,True,0.43502649664878845
ομηρος,"a pledge for the maintenance of unity, a surety, a hostage",Disgust,0.411295622587204,Disgust,0.8463221192359924,True,0.43502649664878845
ομῑλημα,intercourse,Disgust,0.464318186044693,Disgust,0.999946355819702,True,0.535628169775009
ομιλητα,"a disciple, scholar",Disgust,0.4582041501998901,Disgust,0.9999669790267944,True,0.5417628288269043
ομῑλια,"a being together, communion, intercourse, converse, company",Joy,0.8754889965057373,Joy,0.999964714050293,True,0.12447571754455566
ομῑλος,"any assembled crowd, a throng of people",Joy,0.9532743096351624,Joy,0.9999661445617676,True,0.046691834926605225
ομιχλη,"a mist, fog",Fear,0.8316006660461426,Fear,0.9999722242355348,True,0.1683715581893922
ομμ,the eye,Disgust,0.8855745196342468,Disgust,0.997209131717682,True,0.11163461208343517
ομογαλακτες,"persons suckled with the same milk, foster-brothers",Joy,0.9898402690887452,Joy,0.9999617338180542,True,0.010121464729308971
ομογενετωρ,an own brother,Joy,0.7126275300979614,Joy,0.9999693632125854,True,0.287341833114624
ομογερων,one equally aged,Disgust,0.6636633276939392,Joy,0.9999603033065796,False,0.3362969756126404
ομοδοξια,unanimity,Trust,0.973832070827484,Trust,0.999923586845398,True,0.02609151601791393
ομοδουλος,a fellow-slave,Joy,0.7189354300498962,Joy,0.9996190071105956,True,0.28068357706069935
ομοδρομια,"a running together, meeting",Joy,0.4784342050552368,Joy,0.998781144618988,True,0.5203469395637512
ομοζυξ,yoked together,Disgust,0.5054052472114563,Trust,0.9996142387390136,False,0.49420899152755726
ομοηλιξ,nan,Disgust,0.4956100881099701,Trust,0.9244939088821412,False,0.42888382077217113
ομοιοτης,"likeness, resemblance",Disgust,0.6118548512458801,Disgust,0.9999659061431884,True,0.38811105489730824
ομοιοτροπια,likeness of manners and life,Disgust,0.9716200232505798,Disgust,0.999969244003296,True,0.028349220752716175
ομοιωμα,"a likeness, image, resemblance, counterfeit",Disgust,0.3188377618789673,Disgust,0.997381865978241,True,0.6785441040992737
ομοιωσις,"a becoming like, assimilation",Disgust,0.5109694600105286,Disgust,0.9322564005851746,True,0.421286940574646
ομοκλη,a joint call;,Joy,0.9357235431671144,Joy,0.9992969036102296,True,0.06357336044311523
ομοκληρος,one who has an equal share,Trust,0.6221105456352234,Joy,0.9940913319587708,False,0.37198078632354736
ομοκλητηρ,"one who calls out to, an upbraider, threatener",Trust,0.8452860116958618,Trust,0.999936819076538,True,0.15465080738067616
ομολογημα,"that which is agreed upon, taken for granted, a postulate",Disgust,0.781857430934906,Trust,0.9999074935913086,False,0.2180500626564026
ομολογια,agreement,Trust,0.519450306892395,Trust,0.999909520149231,True,0.48045921325683594
ομολωιος,nan,Trust,0.3911022245883941,Joy,0.9901180863380432,False,0.599015861749649
ομομαστῑγιας,a fellow-knave,Disgust,0.956277310848236,Disgust,0.5824371576309204,True,-0.37384015321731556
ομονοια,oneness of mind,Joy,0.9383707046508788,Joy,0.9999576807022096,True,0.06158697605133079
ομοπλοια,a sailing in company,Joy,0.8299403786659241,Trust,0.997192919254303,False,0.1672525405883789
ομοπολις,from,Joy,0.9826726913452148,Joy,0.999968409538269,True,0.0172957181930542
ομοτῑμια,sameness of value,Joy,0.888187825679779,Joy,0.6013830304145813,True,-0.28680479526519775
ομοφροσυνη,nan,Trust,0.9788984656333924,Trust,0.999935269355774,True,0.021036803722381592
ομοφῡλια,sameness of race,Joy,0.5261695981025696,Joy,0.9998676776885986,True,0.47369807958602905
ομοφωνια,unison,Trust,0.5469809174537659,Trust,0.9984581470489502,True,0.4514772295951843
ομοχροιη,sameness of colour,Trust,0.3761425614356994,Trust,0.7837236523628235,True,0.4075810909271241
ομπνη,"food, corn.",Disgust,0.9234689474105836,Disgust,0.9999679327011108,True,0.07649898529052723
ομφᾰκιας,made from unripe grapes,Disgust,0.9658640027046204,Disgust,0.9999678134918212,True,0.03410381078720082
ομφᾰκοραξ,with sour grapes,Disgust,0.6494193077087402,Disgust,0.9999639987945556,True,0.3505446910858153
ομφᾰλιον,nan,Disgust,0.5824615359306335,Disgust,0.9959535598754884,True,0.41349202394485485
ομφᾰλος,the navel,Disgust,0.3074268996715545,Disgust,0.9997491240501404,True,0.6923222243785858
ομφαξ,an unripe grape,Disgust,0.8317808508872986,Disgust,0.9999687671661376,True,0.168187916278839
ομφη,the voice of a god,Anger,0.4042477309703827,Joy,0.6900044679641724,False,0.2857567369937897
ομωλαξ,nan,Joy,0.528563380241394,Joy,0.9999033212661744,True,0.4713399410247804
ομωνῠμια,"a having the same name, identity, an equivocal word",Disgust,0.5621408224105835,Joy,0.9987284541130066,False,0.4365876317024231
ομωχετης,holding,Sadness,0.7297444343566895,Disgust,0.9997901320457458,False,0.2700456976890564
οναγρος,the wild ass,Fear,0.6959884166717529,Fear,0.9999865293502808,True,0.30399811267852783
ονᾰρ,"a dream, vision in sleep",Disgust,0.8698477149009705,Disgust,0.9999651908874512,True,0.1301174759864807
ονεια,ass's skin,Joy,0.8992394208908081,Joy,0.9999593496322632,True,0.10071992874145508
ονεαρ,anything that profits,Sadness,0.3089635670185089,Joy,0.9970993995666504,False,0.6881358325481415
ονειδισμα,"insult, reproach, blame",Sadness,0.8588927388191223,Disgust,0.9999395608901978,False,0.14104682207107544
ονειδιστηρ,full of reproach,Disgust,0.9256032705307008,Disgust,0.9999493360519408,True,0.07434606552124001
ονειδιστης,one who reproaches with,Disgust,0.7351436614990234,Disgust,0.9999068975448608,True,0.2647632360458374
ονειδος,"reproach, censure, blame",Disgust,0.8995952606201172,Joy,0.9196401238441468,False,0.020044863224029652
ονεῐροκριτης,an interpreter of dreams,Fear,0.4832640290260315,Disgust,0.9879441261291504,False,0.5046800971031189
ονειρομαντις,an interpreter of dreams,Trust,0.2837818562984466,Disgust,0.9999477863311768,False,0.7161659300327301
ονειροπολος,"one occupied with dreams, a dreamer",Disgust,0.5394308567047119,Disgust,0.9999557733535768,True,0.46052491664886486
ονειρον,a dream,Disgust,0.3751472532749176,Disgust,0.8734300136566162,True,0.4982827603816986
ονειροφρων,versed in dreams and their interpretations,Trust,0.9176509380340576,Trust,0.9998743534088136,True,0.08222341537475597
ονηλατης,a donkey-driver,Disgust,0.6379779577255249,Joy,0.9999088048934937,False,0.36193084716796875
ονησῐπολις,useful to the state,Joy,0.9827603101730348,Joy,0.999969482421875,True,0.01720917224884022
ονησις,"use, profit, advantage, good luck",Joy,0.7885964512825012,Joy,0.7286840677261353,True,-0.05991238355636597
ονητωρ,nan,Joy,0.5840606093406677,Disgust,0.9958620071411132,False,0.41180139780044545
ονθος,the dung,Sadness,0.4329911172389984,Joy,0.9971051812171936,False,0.5641140639781952
ονιδιον,"a little ass, donkey",Disgust,0.3601747751235962,Disgust,0.9999520778656006,True,0.6397773027420044
ονις,ass's dung,Disgust,0.8417665958404541,Disgust,0.99996817111969,True,0.15820157527923595
ονομακλητωρ,one who announces guests by name,Joy,0.9681793451309204,Joy,0.9999682903289796,True,0.03178894519805919
ονυμ,by name,Joy,0.6462374329566956,Joy,0.9999661445617676,True,0.353728711605072
ονος,an ass,Disgust,0.417675107717514,Disgust,0.8170207738876343,True,0.3993456661701203
οντ,(sum),Disgust,0.7221843600273132,Disgust,0.9942413568496704,True,0.2720569968223572
ονυξ,talons;—,Disgust,0.8833690881729126,Disgust,0.999963879585266,True,0.1165947914123534
οξαλμη,a sauce of vinegar and brine,Disgust,0.9187908172607422,Joy,0.704445481300354,False,-0.21434533596038818
οξινα,"sharp, sour, tart",Disgust,0.859184980392456,Disgust,0.9999696016311646,True,0.1407846212387085
οξις,a vinegar-cruet,Disgust,0.893016517162323,Disgust,0.999969482421875,True,0.106952965259552
οξος,"poor wine, vin-de-pays",Disgust,0.9046509861946106,Disgust,0.9999701976776124,True,0.09531921148300182
οξυα,beech: a spear-shaft,Disgust,0.5830255150794983,Fear,0.999969244003296,False,0.4169437289237977
οξῠβᾰφον,a vinegar-saucer,Fear,0.5036271214485168,Fear,0.9959902167320251,True,0.4923630952835083
οξῠβοης,shrill-screaming,Fear,0.7898939847946167,Fear,0.9999779462814332,True,0.21008396148681652
οξῠγᾰλα,"sour milk, whey",Disgust,0.5304758548736572,Disgust,0.999950647354126,True,0.46947479248046875
οξῠθῡμια,sudden anger,Disgust,0.8183945417404175,Fear,0.9885534048080444,False,0.17015886306762695
οξῠμαθεια,quickness at learning,Trust,0.9675215482711792,Trust,0.9944773316383362,True,0.026955783367156982
οξυντηρ,a sharpener,Fear,0.7548364400863647,Fear,0.9999880790710448,True,0.24515163898468006
οξῠπους,swift-footed,Disgust,0.6849233508110046,Disgust,0.9999690055847168,True,0.31504565477371216
οξυτης,"sharpness, pointedness",Disgust,0.3678849935531616,Disgust,0.997660756111145,True,0.6297757625579834
οξῠφρων,nan,Fear,0.914480447769165,Trust,0.9999408721923828,False,0.08546042442321777
οξῠφωνια,sharpness of voice,Disgust,0.9506793022155762,Disgust,0.9999673366546632,True,0.049288034439087025
οξῠχειρ,"quick with the hands, quick to strike",Fear,0.9786262512207032,Fear,0.999988317489624,True,0.021362066268920787
οπαιον,a hole in the roof,Disgust,0.3125625550746918,Joy,0.9998657703399658,False,0.687303215265274
οπατωρ,by the same father,Disgust,0.3826294541358948,Joy,0.8960301280021667,False,0.513400673866272
οπεων,a comrade,Disgust,0.4323960244655609,Disgust,0.999886989593506,True,0.5674909651279451
οπεᾰς,an awl,Disgust,0.4955627620220184,Disgust,0.999894380569458,True,0.5043316185474396
οπη,"an opening, hole",Joy,0.6243153214454651,Joy,0.9994807839393616,True,0.3751654624938965
οπιας,cheese from milk curdled with fig-juice,Joy,0.5489177107810974,Disgust,0.9999067783355712,False,0.45098906755447377
οπικια,the country of the Opici,Joy,0.665847897529602,Disgust,0.9422953128814696,False,0.27644741535186756
οπῐκοι,the Opici,Joy,0.5695138573646545,Joy,0.591759979724884,True,0.022246122360229492
οπισθοδομος,the back chamber,Disgust,0.4766249656677246,Disgust,0.6699098348617554,True,0.19328486919403076
οπισθοπους,"walking behind, following, attendant",Disgust,0.8607047200202942,Disgust,0.9999698400497437,True,0.13926512002944946
οπισθοφῠλᾰκια,the command of the rear,Joy,0.2994589805603027,Fear,0.9999632835388184,False,0.7005043029785156
οπισθοφυλαξ,one who guards the rear,Trust,0.6468584537506104,Fear,0.998451828956604,False,0.35159337520599365
οπῐς,the vengeance,Disgust,0.5552372336387634,Disgust,0.9999191761016846,True,0.44468194246292114
οπλαριον,nan,Joy,0.4345590472221374,Joy,0.9997742772102356,True,0.5652152299880981
οπλη,"a hoof, the solid hoof",Joy,0.3045911490917206,Joy,0.9998329877853394,True,0.6952418386936188
οπλητες,nan,Disgust,0.5757991075515747,Disgust,0.9997431635856628,True,0.42394405603408813
οπλῐσις,"equipment, accoutrement, arming",Joy,0.4922832548618316,Disgust,0.9999674558639526,False,0.507684201002121
οπλισμα,"an army, armament",Joy,0.5457473993301392,Disgust,0.9999493360519408,False,0.45420193672180165
οπλισμος,nan,Fear,0.4299581050872803,Fear,0.999967098236084,True,0.5700089931488037
οπλιστης,warrior-,Joy,0.3449101448059082,Disgust,0.9999648332595824,False,0.6550546884536742
οπλῑτης,"heavy-armed, armed",Joy,0.3679737448692322,Disgust,0.99996817111969,False,0.6319944262504579
οπλοθηκη,an armoury,Fear,0.7489675283432007,Fear,0.9969173669815063,True,0.24794983863830566
οπλομαχης,nan,Trust,0.718702495098114,Trust,0.9999375343322754,True,0.2812350392341614
οπλομᾰχια,"a fighting with heavy arms, the art of using them",Fear,0.8047112822532654,Fear,0.9321941137313844,True,0.127482831478119
οπλον,"a tool, implement",Surprise,0.5313482880592346,Trust,0.99898761510849,False,0.46763932704925537
οπλοποιια,a making of arms,Fear,0.408612310886383,Trust,0.8120275139808655,False,0.4034152030944825
οποσαπους,how many feet long,Disgust,0.6566784381866455,Disgust,0.99980229139328,True,0.3431238532066345
οπος,the juice of the figtree,Joy,0.691260039806366,Joy,0.9011397361755372,True,0.20987969636917125
οπτᾰνιον,"a place for roasting, a kitchen",Joy,0.9239450693130492,Joy,0.9999148845672609,True,0.07596981525421165
οπτᾰσια,a vision,Disgust,0.6144317388534546,Disgust,0.9999245405197144,True,0.38549280166625977
οπτηρ,one who looks,Fear,0.5586181879043579,Fear,0.9999852180480956,True,0.4413670301437377
οπτιλος,nan,Disgust,0.4451076686382293,Disgust,0.9996252059936525,True,0.5545175373554232
οπτιων,nan,Joy,0.5007737874984741,Joy,0.9979169964790344,True,0.4971432089805603
οπωπη,a sight,Fear,0.8874417543411255,Fear,0.999981164932251,True,0.11253941059112549
οπωπητηρ,nan,Fear,0.5249434113502502,Fear,0.9999879598617554,True,0.4750445485115051
οπωρη,the part of the year between the rising of Sirius and of Arcturus,Fear,0.9420439004898072,Fear,0.99955552816391,True,0.05751162767410278
οπωρωνης,a fruiterer,Fear,0.6388207077980042,Fear,0.999556005001068,True,0.36073529720306385
ορᾱμα,"that which is seen, a sight, spectacle",Trust,0.6134580373764038,Surprise,0.9863298535346984,False,0.37287181615829457
ορᾱσις,"seeing, the act of sight",Disgust,0.4692297577857971,Disgust,0.9999253749847412,True,0.5306956171989441
οργᾰνον,"an organ, instrument, tool, for making",Surprise,0.5183486938476562,Disgust,0.9999326467514038,False,0.48158395290374756
οργας,"any well-watered, fertile spot, meadow-land",Anger,0.6908641457557678,Anger,0.5315461158752441,True,-0.15931802988052368
οργεων,a priest,Disgust,0.7390984296798706,Anger,0.999891996383667,False,0.2607935667037964
οργη,natural impulse,Anger,0.9594070315361024,Anger,0.999875783920288,True,0.04046875238418557
οργι,orgies,Anger,0.6899327039718628,Anger,0.9999022483825684,True,0.30996954441070557
οργιασμος,celebration of orgies,Disgust,0.9334067106246948,Disgust,0.9999675750732422,True,0.06656086444854736
οργῐλοτης,irascibility,Disgust,0.954174280166626,Disgust,0.9999351501464844,True,0.0457608699798584
οργιοφαντης,"a priest, one who initiates others into orgies",Disgust,0.9859979152679444,Disgust,0.9999680519104004,True,0.013970136642455944
οργυι,the length of the outstretched arms,Anger,0.7142871618270874,Anger,0.9999024868011476,True,0.28561532497406017
ορεγμα,an outstretching,Disgust,0.8442385196685791,Disgust,0.9999617338180542,True,0.1557232141494751
ορειαρχης,mountain-king,Disgust,0.9682549238204956,Disgust,0.9999620914459229,True,0.031707167625427246
ορειας,of,Fear,0.8007417321205139,Disgust,0.9999648332595824,False,0.1992231011390685
ορειβᾰσια,a mountaineer's life,Joy,0.307881623506546,Fear,0.989950716495514,False,0.682069092988968
ορειβᾰσια,a festival in which persons traversed the mountains,Joy,0.307881623506546,Fear,0.989950716495514,False,0.682069092988968
ορειβᾰτης,mountain-ranging,Fear,0.7283580303192139,Disgust,0.9991451501846312,False,0.27078711986541737
ορειδρομια,a running on the hills,Disgust,0.9137526750564576,Disgust,0.9999669790267944,True,0.0862143039703368
ορειτης,a mountaineer,Fear,0.8084086775779724,Disgust,0.9999489784240724,False,0.19154030084609996
ορειχαλκος,copper ore,Fear,0.3750905096530914,Disgust,0.7076443433761597,False,0.3325538337230683
ορειωτης,nan,Joy,0.299120157957077,Disgust,0.8798238039016724,False,0.5807036459445953
ορεξις,"desire, appetite",Disgust,0.9819430708885192,Disgust,0.9999691247940063,True,0.01802605390548717
ορεσσιβατα,mountain roaming,Fear,0.9179030060768129,Fear,0.9728694558143616,True,0.05496644973754872
ορεστεια,the tale of Orestes,Disgust,0.7442384958267212,Disgust,0.9999364614486694,True,0.25569796562194824
ορεστιας,of the mountains,Disgust,0.379992127418518,Disgust,0.9973703622817992,True,0.6173782348632812
ορευς,a mule,Fear,0.6795060634613037,Disgust,0.9999500513076782,False,0.3204439878463745
ορεωκομος,a muleteer,Fear,0.7255508303642273,Joy,0.5843074917793274,False,-0.1412433385848999
ορθια,nan,Fear,0.8366582989692688,Fear,0.9959832429885864,True,0.15932494401931763
ορθιασμα,a high pitch of voice,Fear,0.7770086526870728,Fear,0.9953212141990662,True,0.2183125615119934
ορθοδῐκας,judging righteously,Trust,0.6488268971443176,Disgust,0.999664068222046,False,0.3508371710777284
ορθοεπεια,correctness of diction,Disgust,0.549648642539978,Disgust,0.999923825263977,True,0.450275182723999
ορθοθριξ,with hair up-standing,Disgust,0.6771977543830872,Disgust,0.9966264963150024,True,0.3194287419319153
ορθομαντεια,true prophecy,Trust,0.8856245875358582,Trust,0.9998643398284912,True,0.11423975229263306
ορθομαντις,a true prophet,Trust,0.967769980430603,Trust,0.998970866203308,True,0.031200885772704967
ορθοπολις,upholding the city,Joy,0.9598613977432252,Joy,0.9999628067016602,True,0.04010140895843495
ορθοπους,with straight feet,Trust,0.4702886343002319,Disgust,0.9996589422225952,False,0.5293703079223633
ορθοστατης,"one who stands upright: an upright shaft, pillar",Trust,0.4789487421512604,Trust,0.9996115565299988,True,0.5206628143787384
ορθοτης,"upright posture, erectness",Trust,0.6253653168678284,Trust,0.9999128580093384,True,0.37454754114151
ορθροβοης,"the early caller, chanticleer",Fear,0.3725480437278747,Fear,0.9985414743423462,True,0.6259934306144714
ορθογοη,the early-wailing,Fear,0.8113366961479187,Trust,0.7442006468772888,False,-0.06713604927062988
ορθρος,"day-break, dawn, cock-crow",Disgust,0.8498899936676025,Joy,0.9999328851699828,False,0.15004289150238026
ορθωσια,nan,Trust,0.5352524518966675,Disgust,0.9999194145202636,False,0.4646669626235961
ορθωτηρ,"one who sets upright, a restorer",Fear,0.8906469345092773,Fear,0.999986171722412,True,0.10933923721313465
ορῑγᾰνον,marjoram,Disgust,0.6689968109130859,Disgust,0.9999492168426514,True,0.33095240592956543
οριον,"a boundary, limit",Disgust,0.47341188788414,Disgust,0.7763735055923462,True,0.3029616177082062
ορισμα,"a boundary, limit",Disgust,0.6397682428359985,Disgust,0.9999629259109496,True,0.36019468307495106
ορισμος,"a marking out by boundaries, limitation",Joy,0.6605253219604492,Joy,0.9999004602432252,True,0.339375138282776
οριστης,one who marks the boundaries;,Fear,0.4657553136348724,Disgust,0.9999641180038452,False,0.5342088043689728
ορκανη,"an enclosure, fence",Disgust,0.9442390203475952,Disgust,0.999948263168335,True,0.055709242820739746
ορκᾰπατης,an oath-breaker,Disgust,0.9862820506095886,Disgust,0.99996817111969,True,0.01368612051010143
ορκιον,an oath,Joy,0.5453184843063354,Disgust,0.9999310970306396,False,0.4546126127243042
ορκισμος,administration of an oath,Fear,0.8520740866661072,Fear,0.999942421913147,True,0.1478683352470398
ορκος,"the object by which one swears, the witness of an oath",Trust,0.8981232047080994,Joy,0.9999297857284546,False,0.10180658102035522
ορκουρος,nan,Disgust,0.4450051188468933,Joy,0.999945878982544,False,0.5549407601356506
ορκωμα,an oath,Fear,0.3526739478111267,Disgust,0.9999654293060304,False,0.6472914814949037
ορκωμοσια,"a swearing, an oath",Trust,0.5584158897399902,Joy,0.999947190284729,False,0.44153130054473877
ορκωμοσιον,asseverations on oath,Disgust,0.3153567612171173,Disgust,0.9999579191207886,True,0.6846011579036713
ορκωτης,the officer who administers the oath,Disgust,0.8034181594848633,Disgust,0.999969720840454,True,0.1965515613555907
ορμᾰθος,"a string, chain",Joy,0.5060214996337891,Fear,0.999846577644348,False,0.49382507801055897
ορμεια,nan,Disgust,0.7473398447036743,Disgust,0.9999610185623168,True,0.25262117385864247
ορμημα,"stir, impulse",Fear,0.4521514177322387,Fear,0.9999873638153076,True,0.5478359460830688
ορμη,"a violent movement onwards, an assault, attack, onset",Anticipation,0.2220257669687271,Fear,0.9999873638153076,False,0.7779615968465805
ορμητηριον,any means of stirring up,Fear,0.6671958565711975,Fear,0.9999815225601196,True,0.3327856659889221
ορμια,a fishing-line of horsehair,Disgust,0.5647343397140503,Disgust,0.9999500513076782,True,0.43521571159362793
ορμοδοτηρ,harbour-giver,Joy,0.3238286674022674,Fear,0.9988681077957152,False,0.6750394403934479
ορμος,"a cord, chain",Disgust,0.5836872458457947,Disgust,0.9999635219573976,True,0.4162762761116029
ορνᾱπετιον,nan,Disgust,0.9720624089241028,Disgust,0.9999667406082152,True,0.027904331684112438
ορνεον,a bird,Joy,0.2759595811367035,Disgust,0.9662912487983704,False,0.6903316676616669
ορνῑθαρχος,king of birds,Fear,0.5220937132835388,Disgust,0.9903767704963684,False,0.4682830572128296
ορνῑθευτης,"a fowler, bird-catcher",Disgust,0.929385781288147,Disgust,0.9999654293060304,True,0.07057964801788341
ορνῑθιον,a small bird,Disgust,0.925317883491516,Disgust,0.9999662637710572,True,0.07464838027954124
ορνιθοθηρα,"a bird-catcher, fowler",Disgust,0.6736429929733276,Disgust,0.9999508857727052,True,0.32630789279937755
ορνῑχολοχος,nan,Fear,0.6535876393318176,Disgust,0.9999383687973022,False,0.3463507294654846
ορνῑθοπεδη,a snare for birds,Disgust,0.8941825032234192,Disgust,0.9999639987945556,True,0.10578149557113636
ορνῑθοτροφια,a keeping of birds,Disgust,0.9692195653915404,Disgust,0.9999572038650512,True,0.030737638473510742
ορνῑς,a bird,Disgust,0.9249691367149352,Disgust,0.999967098236084,True,0.07499796152114879
ορογυια,nan,Disgust,0.9540677070617676,Disgust,0.999967098236084,True,0.045899391174316406
οροδαμνις,"a sprig, spray",Disgust,0.8276062607765198,Disgust,0.9999288320541382,True,0.1723225712776184
οροδαμνος,a branch,Disgust,0.4914481937885284,Joy,0.968373715877533,False,0.47692552208900457
ορομᾱλιδες,wild apples,Disgust,0.9754151105880736,Disgust,0.9999691247940063,True,0.024554014205932728
οροσαγγαι,benefactors,Disgust,0.7607925534248352,Disgust,0.9920807480812072,True,0.23128819465637196
ορος,"a mountain, hill",Joy,0.8001348972320557,Joy,0.999954342842102,True,0.1998194456100464
ορος,"a boundary, landmark",Joy,0.8001348972320557,Joy,0.999954342842102,True,0.1998194456100464
ορος,nan,Joy,0.8001348972320557,Joy,0.999954342842102,True,0.1998194456100464
οροφη,the roof of a house,Fear,0.7869679927825928,Fear,0.9995774626731871,True,0.21260946989059437
οροφιης,living under a roof,Disgust,0.9620703458786012,Fear,0.9995554089546204,False,0.037485063076019176
οροφος,the reeds used for thatching houses,Disgust,0.3813367784023285,Disgust,0.9997915625572203,True,0.6184547841548919
ορπετον,nan,Disgust,0.716045618057251,Disgust,0.9999513626098632,True,0.2839057445526122
ορπηξ,"a sapling, young tree",Disgust,0.404127687215805,Fear,0.8781518340110779,False,0.4740241467952729
ορροπυγιον,the rump,Disgust,0.4312734603881836,Disgust,0.9999552965164183,True,0.5686818361282348
ορρος,the rump,Fear,0.5140318870544434,Disgust,0.9815493226051332,False,0.4675174355506898
ορρωδια,"terror, affright",Disgust,0.8684003949165344,Disgust,0.9999668598175048,True,0.13156646490097035
ορσιπους,swift-footed,Disgust,0.9104785919189452,Disgust,0.9999693632125854,True,0.08949077129364025
ορσοθυρη,"a door approached by steps, a side-door",Fear,0.5251893401145935,Disgust,0.999952793121338,False,0.4747634530067445
ορσοτρῐαινα,wielder of the trident,Disgust,0.7489455938339233,Disgust,0.9999656677246094,True,0.25102007389068604
ορτᾰλῐχος,"a chick, chicken",Disgust,0.6770845651626587,Disgust,0.999942183494568,True,0.3228576183319093
ορτῠγια,quail-island,Disgust,0.9140587449073792,Disgust,0.9999673366546632,True,0.08590859174728405
ορτῠγοθηρας,a quail-catcher,Disgust,0.6037293672561646,Disgust,0.9999674558639526,True,0.3962380886077881
ορτῠγομητρα,a bird which migrates with the quails,Disgust,0.4415184557437897,Disgust,0.99993097782135,True,0.5584125220775603
ορτυξ,the quail,Disgust,0.8677234649658203,Disgust,0.9999672174453736,True,0.13224375247955333
ορυγμα,"a trench, ditch, moat",Disgust,0.7103084921836853,Disgust,0.9999653100967408,True,0.28965681791305553
ορῠμαγδος,"a loud noise, din",Disgust,0.6110317707061768,Disgust,0.999906063079834,True,0.3888742923736572
ορυξις,a digging,Disgust,0.9425163865089417,Disgust,0.9999679327011108,True,0.05745154619216919
ορυξ,a pickaxe,Disgust,0.8222379684448242,Disgust,0.999967098236084,True,0.17772912979125977
ορυς,an antelope,Surprise,0.4899796843528747,Disgust,0.999963641166687,False,0.5099839568138123
ορφανευμ,"orphan state, orphanhood",Disgust,0.4233469665050506,Disgust,0.9994649291038512,True,0.5761179625988007
ορφᾰνια,orphanhood,Disgust,0.9418509602546692,Disgust,0.9999659061431884,True,0.058114945888519176
ορφᾰνιστης,"a tender of orphans, a guardian",Disgust,0.8723904490470886,Disgust,0.9999645948410034,True,0.1275741457939148
ορφᾰνοφυλαξ,guardian of an orphan,Trust,0.554663360118866,Trust,0.9873101711273192,True,0.43264681100845326
ορφεοτελεστης,one who initiates into the mysteries of Orpheus,Trust,0.8798609375953674,Trust,0.9993919134140016,True,0.11953097581863414
ορφευς,Orpheus,Disgust,0.4116264283657074,Disgust,0.9999619722366332,True,0.5883355438709258
ορφνη,the darkness,Fear,0.4700719714164734,Disgust,0.9988213181495668,False,0.5287493467330934
ορφνιτης,brownish gray,Disgust,0.548514187335968,Disgust,0.9999685287475586,True,0.4514543414115906
ορχᾰμος,"the first of a row, a file-leader",Joy,0.7750389575958252,Disgust,0.9999322891235352,False,0.22489333152770996
ορχᾰτος,a row of trees,Joy,0.3665884435176849,Joy,0.999077081680298,True,0.6324886381626131
ορχηθμος,"a dancing, the dance",Disgust,0.8319287300109863,Disgust,0.9999467134475708,True,0.16801798343658447
ορχημ,"dances, dancing",Disgust,0.3302519619464874,Disgust,0.999958872795105,True,0.6697069108486176
ορχησις,"dancing, the dance",Joy,0.4605453014373779,Disgust,0.9999508857727052,False,0.5394055843353274
ορχησμος,nan,Disgust,0.8061537742614746,Disgust,0.9999655485153198,True,0.19381177425384521
ορχηστ,a dancer,Disgust,0.5091809630393982,Disgust,0.9999606609344482,True,0.49077969789505005
ορχηστοδῐδασκᾰλος,a dancing-master,Disgust,0.8931034207344055,Disgust,0.9999650716781616,True,0.1068616509437561
ορχηστρᾱ,the orchestra,Disgust,0.4421613812446594,Joy,0.999968647956848,False,0.5578072667121886
ορχηστρις,nan,Disgust,0.5335217714309692,Disgust,0.9997380375862122,True,0.4662162661552429
ορχηστυς,the dance,Disgust,0.8729314208030701,Disgust,0.9999663829803468,True,0.12703496217727672
ορχιλος,the golden-crested wren,Joy,0.9203833937644958,Disgust,0.7153528332710266,False,-0.20503056049346924
ορχις,the testicles,Trust,0.6401857733726501,Disgust,0.9999587535858154,False,0.3597729802131653
ορχομενος,nan,Joy,0.8026344776153564,Fear,0.9998499155044556,False,0.19721543788909912
ορχος,a row of vines,Fear,0.8062148094177246,Disgust,0.9815371632575988,False,0.17532235383987416
οσιη,"divine law, natural law",Disgust,0.4715511798858642,Disgust,0.9998067021369934,True,0.5282555222511292
οσιοτης,"piety, holiness",Joy,0.4605939984321594,Joy,0.9999511241912842,True,0.5393571257591248
οσμη,"a smell, scent, odour",Joy,0.4934160113334656,Joy,0.9999618530273438,True,0.5065458416938782
οσπριον,pulse,Fear,0.7315037250518799,Fear,0.9999743700027466,True,0.2684706449508667
οττα,a rumour,Disgust,0.3610042333602905,Disgust,0.9999657869338988,True,0.6389615535736083
οσσᾰ,the two eyes,Joy,0.8844349384307861,Joy,0.9999698400497437,True,0.11553490161895752
οσταριον,a little bone,Joy,0.8330667614936829,Fear,0.9999109506607056,False,0.1668441891670227
οστουν,the,Sadness,0.3010843694210052,Fear,0.9908726811408995,False,0.6897883117198944
οστρᾰκευς,a potter,Fear,0.777949869632721,Fear,0.582370936870575,True,-0.195578932762146
οστρᾰκισμος,ostracism,Disgust,0.952539324760437,Disgust,0.9999687671661376,True,0.04742944240570057
